Food_code	DR2IGRMS
58101450	182
64104030	57.5
63123000	30
63107010	59
94100100	120
27550750	240
92530610	57.5
54403058	12.25
94100100	120
94100100	30
11112110	381.1
57305100	65.25
11112110	381.1
94100100	435
11112110	198.25
51320560	52
24198720	97.5
83107000	9.17
73101010	78
94100100	525
27214110	89
94000100	345
51101000	84
81101000	10.64
92303010	255
11112210	122
91101010	6.25
31103010	44
94000100	525
51300175	63.62
27111000	124.5
42111100	12.75
51300175	63.62
62110100	14
92303010	120
11112210	122
91101010	12.5
27141000	68.63
11410000	22.97
94100100	240
58403010	558.11
71200100	85
54325000	15
51101000	56
93101000	2880
54403087	25.38
94000100	315
54304005	43.75
27564000	102
94000100	315
57347000	52.56
11111000	259.25
58128120	161
92410310	241.5
28154010	227
92410310	241.5
53209015	34
57349000	35.88
61210220	62
61119020	102
63107010	118
94100100	360
53243000	56
71200100	25
24154021	100
83114000	31.2
75113000	15.12
74101000	77.76
72201100	33.26
73101010	41.58
51185000	15.12
71401032	45
92308000	333.5
13110100	120
95220010	44
94000100	615
92101000	195
11113000	122
94000100	2610
24103060	84.38
56205011	147
53206020	60
94100100	507
63101000	149
51300175	201.06
41302011	180
74404010	65
75217021	50.5
91703200	16
63223020	166
91302010	21.19
92101000	255
91101020	7.5
11111000	61
31105040	92
51300110	72
81101000	4.73
94100100	990
71200110	42.53
11111000	122
56130000	122.5
74404010	130
27260010	35
41810250	7
14104100	28.25
93102000	1440
13110100	194.25
61210220	201.5
32130010	122
51301010	56
24198735	96
64104010	155
51150000	32.25
58100530	214
58163420	182.25
61210220	201.5
13210350	66.5
57305100	27
11111000	76.25
64104030	155
94000100	165
91705010	19.6
14640110	58
63223020	48
11434200	170
53209015	10
64104030	155
94000100	165
91708030	11.2
27564060	102
75506010	10
92530610	124
71200120	16
53344200	31.26
94000100	120
92101920	424.7
94100100	507
54401011	95
27343950	442.25
94100100	507
11000000	NA
11000000	NA
67100100	128
94100100	15
11000000	NA
71101000	43.33
94100100	30
11000000	NA
11000000	NA
94100100	15
67100100	256
11000000	NA
27510536	125
71505010	130
74401010	20
92410320	495
92308020	180
71507030	315
53117200	122.4
94000100	240
51101000	28
25220410	56
41205070	5
83204000	5.21
53108200	84
92611100	162.75
11551050	141.75
32129990	53.5
63101000	149
11112110	244
25230800	35
58106236	158
11112110	244
63135130	65.5
58101320	230
41102011	45
72116000	35
14107010	14.13
24198736	96
74401010	30
94000100	435
61113010	7
61119010	131
57123000	28
11111000	198.25
94000100	240
94000100	180
58106738	636
92530410	241.5
58100010	222
92410310	372
61101010	166
94000100	435
24198736	64
71401032	50
54401081	76.56
95320500	542.5
94000100	126
57308400	16.88
11112110	122
57125000	15
63107010	118
27540291	130
92410550	512
63129010	207
41601140	255.65
14133000	70.69
94000100	180
63107010	101
54103000	60
94000100	1440
83112500	22.05
75113000	76.56
22311000	33.5
63123000	198.19
53206000	30
53204010	30
58106225	238
92101000	720
11121300	244
12210505	17.63
91108000	9
51630200	58
31105010	44
25221405	35
92552010	1334
83112500	58.75
75113000	70
73101010	36.66
75103000	11.13
41810250	2.33
31103010	50
51185000	60
14104100	37.66
22311000	67
63123000	302
94000100	240
92410310	372
92552010	667
63223610	221
91101010	12.5
71200120	25
94000100	300
25221405	10
51101000	28
13110100	111
11111000	106.75
11111000	106.75
56205008	59.25
94000100	105
11111000	45.75
64116020	108.5
11111000	152.5
11111000	106.75
61119010	51
54325000	6
56205008	59.25
94000100	105
11111000	45.75
32130070	58
25221860	60
92530610	248
58106225	302.25
92530610	1047.8
58100005	275
92410710	372
94000100	75
53206000	30
71200200	28
92410710	372
92410710	372
71200200	28
92410710	186
58106555	248
71200200	28
71200200	12
71200200	12
94000100	75
94000100	30
51601020	72
23000100	56.7
83100200	14
75113000	16
74101000	60
75117020	7
14010000	21
92101000	870
12210200	90
91101010	21
94000100	75
92101000	360
11113000	183
91101010	16.67
33001210	35.25
51186010	58
81103080	4.8
91401000	6.67
75122200	9.31
14104110	21
63135010	150
24201020	85
71501035	187.5
61119010	131
94100100	480
11433000	130.41
75216111	50
22701020	67
94100100	480
63123000	151
93102000	300
63107010	118
93102000	240
94100100	150
64104030	372
27564120	204
75506010	10
94000100	300
24142500	60
22701020	26
74406010	16
58148120	12.75
41207030	16.63
92530610	372
94000100	300
53121270	21.36
94000100	360
94000100	345
92101610	255
12210400	5.88
91107000	4
61210220	542.5
51101000	112
25230210	112
74401010	15
83107000	13.75
81101000	9.46
75113000	23.33
74101000	80
14107010	84
63129010	103.5
92410510	264.5
27540250	242
94100100	600
11542200	168
27540150	233
94100100	525
54325000	12
27213000	196
11511550	496
13110100	148
61210220	496
71200200	155.93
57125000	52.5
11113000	122
94000100	525
91802000	4
71401032	52.5
74401010	2.5
51101000	56
25230210	28
83110000	4.9
92510610	542.5
27510387	165
92510610	542.5
94000100	525
71200100	8
32130510	178
94100100	507
94000100	240
94000100	240
94000100	240
22101120	84
51182010	200
94100100	240
94000100	240
25221405	150
32129990	61
11511200	248
94000100	120
27510190	57.5
83210100	5.1
75113000	35
14010000	2.35
51185000	1.25
11511200	248
94000100	120
63420110	148
94000100	120
71501040	250
75216113	41
83112500	14.7
75113000	35
51185000	1.5
14010000	2.35
53105270	117
92410360	372
94000100	150
92103000	120
12210210	15
32400065	66
51301020	50
25210410	50
51301010	140
14410110	105
74401010	15
92410210	960
23203120	42.5
75216111	100
92410210	960
72107211	40
94000100	960
32130020	183
71405040	226.8
27510215	155
71401030	145
92410310	512
92306700	360
91101010	4.17
51161250	16.8
61210220	124
94100100	105
31105030	40
75213121	77
41104011	45
52215100	56
92103000	360
12210270	30
94100100	120
21417120	201
83102000	14.7
75113000	207.81
73101010	82.5
74101000	135
24142321	50
92410510	744
51101010	50
51161250	7.5
54408030	18
92103000	360
12210310	30
92306700	240
91101010	4.17
94100100	90
56203067	127.5
56203057	255
64100200	124
61210220	124
94000100	345
92101000	870
12210400	5.88
91201010	2
75217520	243.84
94000100	744.15
26158030	204
74402150	15.56
94000100	375
91750000	40
63149010	71
91733000	10.5
51180010	52
14303010	60
14420210	60
51101000	1.67
94000100	30
51150000	56
25230780	112
75506010	10.42
83110000	19.58
75503010	56
14108400	42
73101010	12
83210100	15.31
75503010	84
75510020	13.6
92510955	542.5
51150000	28
25230780	56
83110000	9.79
75506010	5.21
75503010	28
14104100	21
63402960	136.5
53206000	2.53
53236100	1.5
55201000	405
81104010	87
11112110	533.75
57241000	80.94
11112110	122
94000100	870
52302010	130
11111000	244
42302020	112
54401110	57
61213800	186
91708030	14
53233000	30
92308500	356.5
22101120	201
63101000	223
11432000	64
91708030	14
11112110	350.75
13120770	78
92101000	240
11112110	15.25
91108000	2
51620000	43
21420100	56.7
83107000	9.17
75117020	14
75115000	8.75
14410110	28.35
71401031	70.4
74401010	1.25
94000100	240
53241500	150
21104110	100.5
13412000	125
56205008	158
75216322	169
94000100	2880
53204100	40
54403087	21
92101000	210
12210210	30
51107010	64
81101000	9.46
92305040	402.5
61204010	12
56130000	8.75
27446200	56.5
92101000	210
12210210	30
52206010	34
26109160	34
56205001	40.75
72201211	39
82104000	13.5
92305040	402.5
61204010	12
13210300	45.75
63420110	74
94000100	315
71200100	28
92410510	372
58106514	84.82
54401081	28
92101000	255
91101010	12.5
63107010	272
25220350	60
56205008	523.38
71200240	42
94000100	315
22101210	81
56205008	316
92410310	372
94000100	315
41201020	340.2
94100100	120
94100100	120
94100100	120
53261000	20
92101000	120
91101010	4.17
12210400	0.98
94100100	120
71200410	25
63137010	178
54340100	9
94100100	240
56140100	140
27141035	130
83112500	29.4
72116000	35
75117020	10
75111000	59.5
74101000	68
92410510	186
94100100	253.5
94100100	253.5
22709010	15
94100100	120
56140100	93.34
27141035	86.66
94100100	253.5
94000100	960
61204000	6.8
92101000	480
91101010	2.08
11112210	30.5
32400400	168
63143010	66
83106000	58.8
75113000	105
74101000	273
75117020	35
75122000	37.25
75111000	158
26155110	113.4
94000100	720
63143010	66
42101110	21.6
91745020	14
93101000	180
26117160	113.4
27250040	102.24
75233027	704
94000100	720
94000100	720
91745020	14
91745020	28
55200060	80
91300100	6.56
63223020	36
92103000	360
94000100	435
51301010	56
25230800	56
83107000	4.58
75113000	24
74101000	61.5
22600100	15
61210250	449.5
63107010	101
11460250	75
28340660	791.69
75113000	179.65
75125000	8
51180010	34.5
14301010	4.83
94000100	435
55101000	150
91301020	20.5
22600200	16
61210250	155
53521110	64
94000100	105
24198731	96
71401030	70
92550360	186
14104100	21
63223020	14.25
63109010	14.63
63127010	15.94
63141010	15.47
63123000	14.16
63203010	13.88
53105270	61.2
54304020	18.75
64100110	186
94000100	105
51184250	93
51101010	25
81101000	7.1
92302000	360
91101010	6.25
11210050	10.5
27250040	122
71401010	170
92410310	372
13120500	59
75500210	21
11111000	244
27250040	122
42202000	32
91707010	28
31103010	150
51300120	99
92303010	720
91101010	8.33
94000100	2610
27214110	288
56205002	356.56
51300110	72
75205045	130
94000100	1740
92303010	390
63149010	1430
61210250	201.5
92305010	667
91200040	1
94000100	870
63311170	226
71200120	25
92410310	149.5
24198747	100
14620200	14.18
71401000	50
93102000	1800
94000100	360
92305010	667
91200040	1
51301010	56
25230780	56
25230210	56
83107000	4.58
75113000	8.75
74101000	40
75117020	7
14109010	21
92305010	667
91200040	1
94000100	2400
51301010	28
42202130	16
81101010	4.5
92101000	195
11112110	30.5
91302010	7.06
92302000	390
58157310	326.81
42110110	17.75
63203010	9.25
63126700	32
71508001	175
75218499	27.34
41601010	166.03
63101000	149
71200100	12
56205008	88.88
75218499	41.02
41601010	249.05
31102000	44
63135010	130
58126150	152
11513150	341
21101130	33.5
11511400	341
83112500	29.4
75114000	19.69
94000100	315
63101000	182
31105030	46
51101010	25
81102020	4.73
91104100	4.17
11112110	122
58101350	117
14104100	7.06
74402150	2.59
75113000	2.19
75510020	2.81
92410710	124
63420110	89
94000100	60
92552010	120
51101000	28
25230210	14
25230780	14
83110000	2.45
14104100	10.5
28340660	313.69
56203056	255
24144301	50
24154301	70
58163410	243
64124020	759
14010000	113
94100100	480
94100100	525
31105090	92
71404030	320
92410710	542.5
94100100	525
93106000	435
56205001	213.94
58151180	180
41420350	15.94
75534550	1.67
41601070	210
24127220	135
41420350	2.66
83112990	14.7
72116000	63.44
75440200	21
26319140	51
41420350	15.94
94100100	870
58404010	1430.94
94100100	525
92101000	434.7
12210210	45
24127220	101.25
75511010	15
71401031	90
74401010	79.99
92307500	333.5
74101000	33.75
83106000	14.7
91802000	2
92306700	195
51133010	31
22311000	41.72
63105010	100.5
74101000	91
14109010	42
92410210	150
71202500	25
94100100	150
92101000	360
12120100	10
91101010	8.33
92101000	360
12120100	10
91101010	8.33
95230030	62
94000100	300
92101000	360
12120100	10
91101010	8.33
27450060	29.75
51133010	62
75113000	16
74101000	40
14106200	21
94100100	507
94100100	507
53720500	66.62
95230030	62
94000100	300
94100100	507
58130020	187.5
75510000	5.54
94000100	960
57125000	30
11112210	244
61210250	248
94100100	60
94100100	480
58109030	124
63101000	149
63107010	118
11112110	122
51300140	88
94100100	480
51300110	144
27420020	68.25
83107000	27.5
75113000	32
74101000	160
75117020	168
14410110	84
71200120	50
91705060	20.5
63101000	149
11112210	488
94000100	435
58145112	201.25
92410510	667
58145112	201.25
54401081	85.05
58106514	64.8
58145112	201.25
92410510	126.5
54401035	28.35
11112110	320.25
94100100	6086.7
52215100	84
31105040	80
41106511	22.5
94100100	1014
28340670	317.63
94100100	1014.45
27510232	200
92308000	471.5
92541010	402.5
13120720	78
24164000	210
58110120	256
27150210	5.6
93101000	1440
94000100	480
94000100	720
94000100	240
58146332	453.13
51157000	106
22210400	67
72116000	26
83112500	9.79
13130300	323.75
94000100	480
42302110	112
94000100	240
58106514	212.06
91705300	8
11111000	244
92302000	255
11112110	61
57241000	27.75
11112110	122
63203010	37
92101000	255
12210400	1.96
52215260	90
75649110	204.75
63101000	182
11115100	320.25
94000100	105
92302000	180
53241500	60
92101000	255
42111210	25.5
61119010	288
52215260	90
58160150	168
94000100	315
75117020	70
75107000	265
75111000	402
75125000	20
11112110	259.25
64104030	201.5
27564120	102
74401010	10
11511100	248
63223020	60
64104030	124
11431000	199.06
51101000	56
25230800	56
83107000	4.58
75113000	8
74101000	20
94100100	315
11111000	320.25
11111000	106.75
51160110	45
32130170	99
94000100	480
53116510	34.5
58145117	107.5
54401111	15
11111000	152.5
94000100	240
32130120	50.5
22600210	24
71405040	40
64100110	248
25210310	57
71200100	12.5
75503010	32.5
24198746	120
75216113	41
14204010	453.6
61210620	620
94000100	600
92101000	480
91201010	4
12210400	11.75
31103010	58
94000100	600
22101120	84
92101000	480
91201010	4
12210400	11.75
31103010	58
94000100	600
22101120	84
94000100	600
27510631	72.5
74406010	7.81
92305920	480
93505000	112
92305920	480
93505000	112
92103000	120
91101010	8.33
94100100	315
32130490	100.5
52215260	90
94100100	315
94100100	315
92542000	155
26158050	34.38
56205008	138.25
72201211	39
61119010	45
94100100	315
63129010	82.5
11112110	183
57241000	27.75
92101000	180
12120100	10
91101010	8.33
51101010	50
81101010	3.15
71601010	240.63
24147400	170
58161320	239
75330110	141
11112110	244
94000100	240
91715100	17
92101000	240
12120100	5
91101010	8.33
94000100	240
92101000	480
12210210	30
91108000	6
57227000	111
11113000	122
63203010	74
51301020	25
81101000	2.36
94000100	240
94000100	360
95210000	26
11113000	244
63107010	118
94000100	360
71508010	260
75205022	67.5
92410320	180
53239000	30
63101000	149
91301060	19.69
22400120	85.05
94000100	240
57126000	20.5
11113000	61
94000100	120
11111000	244
57103000	24
21500310	85
71501040	125
64104010	248
51160110	90
21500310	85
75205120	76.5
94000100	240
64104010	496
94100100	1440
14640105	232
24120120	113.4
56205008	158
91101010	6.25
81102010	2.36
92103000	360
57135000	85.05
11111000	122
92530510	124
58101323	78
14410110	7.06
75113000	6.56
74402150	12
92410510	124
92530510	62
94100100	60
13210410	226.8
64134200	217
94100100	60
92410510	124
91703040	64
54328210	13.2
92530510	62
58101323	156
14410110	14.13
75113000	8.75
74402150	13.35
92410510	124
92530510	62
91703040	128
54328210	45
94000100	510
92101000	480
91101010	12.5
11111000	45.75
92101000	360
11111000	45.75
31103010	100
94000100	120
27450090	170.1
94000100	90
91745020	6
26137120	283.5
74101000	184.5
64401000	45
75117010	2.08
94000100	180
13120500	59
14640110	116
94000100	195
41221020	142.31
54401075	18
41104020	135
91745020	14
94000100	345
13120130	113
57123000	36.75
11112110	160.13
94000100	240
11710054	183
53710500	37
27510565	47.5
63137150	48
73102213	36.5
94100100	60
54102015	10
94100100	30
11710054	152.5
14640125	58
72201211	39
63107010	29.5
94000100	30
11710054	122
24157320	110
24147320	85
71501005	62.5
92511015	325.5
13230130	97.88
57213000	29
11112210	122
24198731	96
71401030	110
92411510	372
92530610	186
94100100	240
58130016	125
51121055	79
61119010	96
53241500	20
11112210	122
57344015	86
11112210	244
94000100	240
51300110	48
25230780	84
83110000	14.69
11432000	170
92410250	240
27564182	102
58145112	460
94000100	240
11114330	244
53712100	43
63101000	82.5
94000100	180
91708030	56.7
94000100	120
27564060	102
71401031	30
64104010	186
54102015	35
94000100	180
27345420	126
14104100	7.06
75216143	42.25
51166000	35
11114330	244
63107010	50.5
11114330	122
57241000	48.56
11111000	244
63107010	59
94000100	150
64104010	115
42302015	56
63123000	151
94000100	105
64104010	155
51101000	56
25230210	28
14104100	42
31102000	50
94000100	150
11000000	NA
94300100	75
11000000	NA
11000000	NA
76402000	169.5
67404500	113
67202000	46.5
11000000	NA
54350020	0.36
11000000	NA
92101000	240
28355110	244
25230780	112
51150000	43
83107000	13.8
75113000	8
63105010	50.25
74101000	40
14104100	42
94000100	240
94100100	240
58400100	723
41420010	124
41420300	12.75
75502520	9.38
92161000	240
94100100	240
54401112	56
91705010	44
94000100	120
94000100	507
92303100	360
91302010	28
51161270	46.5
92114000	240
91302010	28
51161270	46.5
94000100	240
94000100	2535
58103120	84
58103130	84
74402260	62.5
92114000	180
91302010	28
61119010	96
54328100	7
54328200	7
92410310	372
24134151	185
74406010	62.5
22701040	120
51150000	28
71602950	91.66
53118550	95.4
63149010	142
57240100	40
11111000	183
92101000	960
13110100	74
94000100	90
51101000	28
27420020	11.38
27510225	225
71401031	20
93102000	720
27520370	162
92101000	240
12120110	60
91101010	14
94000100	480
94000100	480
58106725	75
92410310	372
94100100	480
54328105	28
58146223	187.5
94100100	315
27510451	335
71401030	33.75
92410510	333.5
32130070	88
51129020	44
81103090	0.25
91302020	7
24208510	22
61210250	155
94100100	507
91501010	210
51301750	105
14420200	10
92309500	449.5
94100100	507
56140100	183.75
27162060	85.31
83106000	9.79
72125100	9.38
75205010	52.5
75128000	42.38
51121025	37
92309500	449.5
57305100	20.25
11112110	137.25
63101000	149
94100100	253.5
24198735	96
74401010	15
63223620	113.4
73101010	20
83112500	4.9
75111000	7
75113000	20
74101000	25.5
11511200	124
57339500	113.4
58403010	316.31
11511600	248
92552030	248
92111010	510
91101010	8.33
51101000	56
63107010	118
83107000	4.58
92410310	248
27111500	125.5
51154100	104
75506010	5.21
71200100	28.35
92410310	248
57135000	15.75
